measurement_id,oligo_id,oligo_name,source_id,study_type,species,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,dose_value,dose_unit,dose_regimen,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,effect_vs_control,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,event_cluster_id,source_ref,source_location,redistribution,notes
HYD-MSR-00170,HYD-OLG-0001,BIIB080,NCT03186989,clinical_trial,human,NOT_APPLICABLE,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in  — arm 'Part 2: Early Start Cohort B + ISIS 814907 60 mg'",TRUE,Mild Alzheimer's Disease,Part 2: Early Start Cohort B + ISIS 814907 60 mg,"Participants from MAD Cohort B that were ISIS 814907 30 mg-treated, received 60 mg ISIS 814907 diluted in 20 mL artificial CSF, intrathecally, Q12W on Days 1, 85, 169, 253, and 337 in Part 2 of the st",exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,5,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (8 terms listed). SCHEMA.md rubric grade 0.,provisional,measured_null,"Derived from absence: this trial posted a serious-adverse-event table listing 8 terms and an other-event table listing 141 terms at frequencyThreshold=5; no tier-A hydrocephalus term is among them. This is a statement about the posted document, not a claim that ventricular imaging was performed. See METHODOLOGY.md OI-01.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT03186989,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG008'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-28."
HYD-MSR-00171,HYD-OLG-0001,BIIB080,NCT03186989,clinical_trial,human,NOT_APPLICABLE,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in  — arm 'Part 2: Early Start Cohort C + ISIS 814907 60 mg'",TRUE,Mild Alzheimer's Disease,Part 2: Early Start Cohort C + ISIS 814907 60 mg,"Participants from MAD Cohort C that were ISIS 814907 60 mg-treated, received 60 mg ISIS 814907 diluted in 20 mL artificial CSF, intrathecally, Q12W on Days 1, 85, 169, 253, and 337 in Part 2 of the st",exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (8 terms listed). SCHEMA.md rubric grade 0.,provisional,measured_null,"Derived from absence: this trial posted a serious-adverse-event table listing 8 terms and an other-event table listing 141 terms at frequencyThreshold=5; no tier-A hydrocephalus term is among them. This is a statement about the posted document, not a claim that ventricular imaging was performed. See METHODOLOGY.md OI-01.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT03186989,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG009'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-28."
HYD-MSR-00172,HYD-OLG-0001,BIIB080,NCT03186989,clinical_trial,human,NOT_APPLICABLE,"Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in  — arm 'Part 2: Early Start Cohort D + ISIS 814907 115 mg'",TRUE,Mild Alzheimer's Disease,Part 2: Early Start Cohort D + ISIS 814907 115 mg,"Participants from MAD Cohort D that were ISIS 814907 115 mg-treated, received 115 mg ISIS 814907 diluted in 20 mL artificial CSF, intrathecally, Q12W on Days 1, 85, 169, 253, and 337 in Part 2 of the ",exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,10,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (8 terms listed). SCHEMA.md rubric grade 0.,provisional,measured_null,"Derived from absence: this trial posted a serious-adverse-event table listing 8 terms and an other-event table listing 141 terms at frequencyThreshold=5; no tier-A hydrocephalus term is among them. This is a statement about the posted document, not a claim that ventricular imaging was performed. See METHODOLOGY.md OI-01.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT03186989,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG010'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-28."
HYD-MSR-00173,HYD-OLG-0020,placebo_or_sham_control,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'Pooled Placebo',TRUE,Huntington's Disease,Pooled Placebo,Placebo: 0.9% Sodium Chloride,comparator,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,2,participants,FALSE,2,16,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,increase,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,1,1 = self-limited complication of the lumbar-puncture delivery procedure (SCHEMA.md rubric grade 1). tox_axis is delivery_procedure_complication so these rows can be excluded from any compound-attributable analysis.,provisional,measured_positive,Count read from the posted other-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG000'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=16."
HYD-MSR-00174,HYD-OLG-0027,WVE-120101,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'WVE-120101 (2 mg)',TRUE,Huntington's Disease,WVE-120101 (2 mg),WVE-120101: WVE-120101 is a stereopure antisense oligonucleotide (ASO),exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,1,participants,FALSE,1,9,Pooled Placebo,2,16,NOT_REPORTED,increase,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,1,1 = self-limited complication of the lumbar-puncture delivery procedure (SCHEMA.md rubric grade 1). tox_axis is delivery_procedure_complication so these rows can be excluded from any compound-attributable analysis.,provisional,measured_positive,Count read from the posted other-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG001'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=9."
HYD-MSR-00175,HYD-OLG-0027,WVE-120101,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'WVE-120101 (4 mg)',TRUE,Huntington's Disease,WVE-120101 (4 mg),WVE-120101: WVE-120101 is a stereopure antisense oligonucleotide (ASO),exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,2,participants,FALSE,2,9,Pooled Placebo,2,16,NOT_REPORTED,increase,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,1,1 = self-limited complication of the lumbar-puncture delivery procedure (SCHEMA.md rubric grade 1). tox_axis is delivery_procedure_complication so these rows can be excluded from any compound-attributable analysis.,provisional,measured_positive,Count read from the posted other-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG002'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=9."
HYD-MSR-00176,HYD-OLG-0027,WVE-120101,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'WVE-120101 (8 mg)',TRUE,Huntington's Disease,WVE-120101 (8 mg),WVE-120101: WVE-120101 is a stereopure antisense oligonucleotide (ASO),exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,0,participants,FALSE,0,9,Pooled Placebo,2,16,NOT_REPORTED,no_change,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted other-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=5, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG003'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=9."
HYD-MSR-00177,HYD-OLG-0027,WVE-120101,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'WVE-120101 (16 mg)',TRUE,Huntington's Disease,WVE-120101 (16 mg),WVE-120101: WVE-120101 is a stereopure antisense oligonucleotide (ASO),exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,1,participants,FALSE,1,8,Pooled Placebo,2,16,NOT_REPORTED,increase,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,1,1 = self-limited complication of the lumbar-puncture delivery procedure (SCHEMA.md rubric grade 1). tox_axis is delivery_procedure_complication so these rows can be excluded from any compound-attributable analysis.,provisional,measured_positive,Count read from the posted other-adverse-event table; module frequencyThreshold=5.,not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG004'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=8."
HYD-MSR-00178,HYD-OLG-0027,WVE-120101,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'WVE-120101 (32 mg)',TRUE,Huntington's Disease,WVE-120101 (32 mg),WVE-120101: WVE-120101 is a stereopure antisense oligonucleotide (ASO),exposed,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),B,procedure_complication,post_lumbar_puncture_syndrome_AE,Post lumbar puncture syndrome,0,participants,FALSE,0,10,Pooled Placebo,2,16,NOT_REPORTED,no_change,NOT_REPORTED,non_serious,SYSTEMATIC_ASSESSMENT,"Injury, poisoning and procedural complications",MedDRA 8.2,0,0 = endpoint term is listed in this trial's posted adverse-event table with an explicitly reported count of 0 in this arm (SCHEMA.md rubric grade 0; ascertainment = measured_null),provisional,measured_null,"The term is listed in this trial's posted other-adverse-event table with an explicit count of 0 for this arm. The module declares frequencyThreshold=5, which governs the other-events table only.",not_discussed,"ClinicalTrials.gov results adverse-event modules report all-cause adverse events and record no per-event causality assessment; the registry states assessmentType=SYSTEMATIC_ASSESSMENT. Attribution must be read from the concurrent comparator arm, not from this field.",delivery_procedure_complication,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.otherEvents[term='Post lumbar puncture syndrome'].stats[groupId='EG005'],public_domain,"ClinicalTrials.gov v2 API record, retrieved 2026-08-28. Arm at risk n=10."
HYD-MSR-00179,HYD-OLG-0020,placebo_or_sham_control,NCT03225833,clinical_trial,human,NOT_APPLICABLE,Safety and Tolerability of WVE-120101 in Patients With Huntington's Disease — arm 'Pooled Placebo',TRUE,Huntington's Disease,Pooled Placebo,Placebo: 0.9% Sodium Chloride,comparator,CSF_and_neuraxis,intrathecal_lumbar,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),Day 1 to end of study (Day 196 [32 mg cohort] or Day 210 [all other cohorts]),A,hydrocephalus_event,hydrocephalus_serious_AE,NOT_APPLICABLE,0,participants,FALSE,0,16,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,serious,NOT_APPLICABLE,Nervous system disorders,NOT_APPLICABLE,0,0 = no serious adverse event coded to any tier-A hydrocephalus term appears in this trial's posted serious-adverse-event table (12 terms listed). SCHEMA.md rubric grade 0.,provisional,measured_null,"Derived from absence: this trial posted a serious-adverse-event table listing 12 terms and an other-event table listing 109 terms at frequencyThreshold=5; no tier-A hydrocephalus term is among them. This is a statement about the posted document, not a claim that ventricular imaging was performed. See METHODOLOGY.md OI-01.",not_discussed,No event; no attribution to record.,ventricular_enlargement,NOT_APPLICABLE,NCT03225833,resultsSection.adverseEventsModule.seriousEvents (absence of any tier-A term); eventGroups[id='EG000'].seriousNumAtRisk,public_domain,"Explicit trial-level negative. ClinicalTrials.gov v2 API record, retrieved 2026-08-28."
