measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
H1-MSR-00034,H1-OLG-0017,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,no_change,ANS 0 of 20 (0 = no side effects),0,ANS=0 (no observable signs),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00035,H1-OLG-0018,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,92.31,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,92.31% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00036,H1-OLG-0018,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,no_change,ANS 0 of 20 (0 = no side effects),0,ANS=0 (no observable signs),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00037,H1-OLG-0019,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,104.66,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,104.66% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00038,H1-OLG-0019,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,no_change,ANS 0 of 20 (0 = no side effects),0,ANS=0 (no observable signs),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00039,H1-OLG-0020,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,121.75,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,121.75% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00040,H1-OLG-0020,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,no_change,ANS 0 of 20 (0 = no side effects),0,ANS=0 (no observable signs),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00041,H1-OLG-0021,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,91.84,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,91.84% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00042,H1-OLG-0021,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,no_change,ANS 0 of 20 (0 = no side effects),0,ANS=0 (no observable signs),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00043,H1-OLG-0022,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,99.32,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,99.32% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00044,H1-OLG-0022,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0.16,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 0.16 of 20 (0 = no side effects),1,0<ANS<=4 mild (Hagedorn2022 Fig.1B cutoff 4),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00045,H1-OLG-0023,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,136.7,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,136.7% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00046,H1-OLG-0023,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,0.17,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 0.17 of 20 (0 = no side effects),1,0<ANS<=4 mild (Hagedorn2022 Fig.1B cutoff 4),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00047,H1-OLG-0024,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,106.8,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,106.8% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00048,H1-OLG-0024,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,1.5,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 1.5 of 20 (0 = no side effects),1,0<ANS<=4 mild (Hagedorn2022 Fig.1B cutoff 4),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00049,H1-OLG-0025,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,100.39,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,100.39% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00050,H1-OLG-0025,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,2.5,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 2.5 of 20 (0 = no side effects),1,0<ANS<=4 mild (Hagedorn2022 Fig.1B cutoff 4),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00051,H1-OLG-0026,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,67.62,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,decrease,67.62% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00052,H1-OLG-0026,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,4.5,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 4.5 of 20 (0 = no side effects),2,4<ANS<=7 moderate (Hagedorn2022 Fig.1B cutoff 7),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
H1-MSR-00053,H1-OLG-0027,H1,in_vitro,rat,Sprague-Dawley (embryonic day 19),"primary cortical neuron culture, FLIPR calcium imaging (fluo-4 AM)",FALSE,animal_invitro,animal,cortex,in_culture_medium,25,uM,,,,,300 s read,300 s FLIPR read,electrophysiology_calcium,spontaneous_calcium_oscillation_score_pct_of_control,109.48,,pct_of_untreated_control,NOT_REPORTED_per_oligo,NOT_REPORTED_per_oligo,increase,109.48% of untreated control amplitude-derived score,,in_vitro_continuous_readout_not_graded,not_graded,acute_neuronal_excitability,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Measured_CaO_score_cells",cc_by,"Lower score = fewer/smaller oscillations = greater in vitro effect. Scoring: 1 point per 1 s read with signal increase >50% of mean control amplitude, summed over 300 s, expressed as % of control."
H1-MSR-00054,H1-OLG-0027,H1,animal_invivo,mouse,C57BL/6J adult female,"single ICV bolus, modified functional observational battery (Oligonucleotide Safety Working Group recommendation)",FALSE,animal_invivo,animal,whole_brain_lateral_ventricle,intracerebroventricular,100,ug,,,,,single bolus,0-1 h post-injection,behavioural,acute_tolerability_score_ANS,6.83,,score_0_to_20,4-6 mice per treatment group,group mean of per-mouse scores,increase,ANS 6.83 of 20 (0 = no side effects),2,4<ANS<=7 moderate (Hagedorn2022 Fig.1B cutoff 7),provisional,acute_behavioural,TRUE,Hagedorn2022_NAT_10.1089/nat.2021.0071,"Supplementary Table S1, column Acute_tolerance_score_mice",cc_by,"Five categories (hyperactivity; decreased activity/arousal; motor dysfunction/ataxia; abnormal posture and breathing; tremor/convulsions), each 0-4, summed to 0-20."
