measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
CT1-MSR-00020,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Dyslexia,11.11,FALSE,pct_of_arm,1/9,count affected of count at risk; no p-value posted,increase,1/9 in arm 'Nusinersen 12 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Dyslexia', group EG003 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00021,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 3 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Hypoaesthesia,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Nusinersen 3 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Hypoaesthesia', group EG000 (Nusinersen 3 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00022,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Hypoaesthesia,12.5,FALSE,pct_of_arm,1/8,count affected of count at risk; no p-value posted,increase,1/8 in arm 'Nusinersen 6 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Hypoaesthesia', group EG001 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00023,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 9 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Hypoaesthesia,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Nusinersen 9 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Hypoaesthesia', group EG002 (Nusinersen 9 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00024,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Hypoaesthesia,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Nusinersen 12 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Hypoaesthesia', group EG003 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00025,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 3 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Paraesthesia,0.0,FALSE,pct_of_arm,0/8,count affected of count at risk; no p-value posted,no_change,0/8 in arm 'Nusinersen 3 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Paraesthesia', group EG000 (Nusinersen 3 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00026,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Paraesthesia,12.5,FALSE,pct_of_arm,1/8,count affected of count at risk; no p-value posted,increase,1/8 in arm 'Nusinersen 6 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Paraesthesia', group EG001 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00027,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 9 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Paraesthesia,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Nusinersen 9 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Paraesthesia', group EG002 (Nusinersen 9 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00028,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Participants were followed for the duration of the study; mean (SD) duration of treatment was 82.9 (15.4) days.,trial adverse-event collection period,clinical_cns_outcome,Paraesthesia,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Nusinersen 12 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01703988,"NCT01703988 resultsSection.adverseEventsModule.otherEvents, term 'Paraesthesia', group EG003 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: An Open-label Safety, Tolerability and Dose-Range Finding Study of Multiple Doses of Nusin. Treated arm."
CT1-MSR-00029,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Convulsion,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Nusinersen 6 mg',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.seriousEvents, term 'Convulsion', group EG000 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00030,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Convulsion,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Nusinersen 12 mg',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.seriousEvents, term 'Convulsion', group EG001 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00031,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Hypoxic-ischaemic encephalopathy,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Nusinersen 6 mg',0,no event in this arm (numAffected = 0),provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.seriousEvents, term 'Hypoxic-ischaemic encephalopathy', group EG000 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00032,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Hypoxic-ischaemic encephalopathy,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Nusinersen 12 mg',3,reported in the trial's SERIOUS adverse event table,provisional,clinical_serious_neurological,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.seriousEvents, term 'Hypoxic-ischaemic encephalopathy', group EG001 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00033,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Cerebral infarction,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Nusinersen 6 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Cerebral infarction', group EG000 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00034,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Cerebral infarction,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Nusinersen 12 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Cerebral infarction', group EG001 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00035,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Cerebrospinal fluid leakage,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Nusinersen 6 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Cerebrospinal fluid leakage', group EG000 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00036,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Cerebrospinal fluid leakage,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Nusinersen 12 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Cerebrospinal fluid leakage', group EG001 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00037,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 6 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Convulsion,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Nusinersen 6 mg',0,no event in this arm (numAffected = 0),provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Convulsion', group EG000 (Nusinersen 6 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
CT1-MSR-00038,C1-OLG-0002,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Nusinersen 12 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,Up to Day 1359,trial adverse-event collection period,clinical_cns_outcome,Convulsion,6.25,FALSE,pct_of_arm,1/16,count affected of count at risk; no p-value posted,increase,1/16 in arm 'Nusinersen 12 mg',1,non-serious symptomatic CNS adverse event,provisional,clinical_cns_tolerability,TRUE,ClinicalTrials.gov NCT01839656,"NCT01839656 resultsSection.adverseEventsModule.otherEvents, term 'Convulsion', group EG001 (Nusinersen 12 mg)",public_domain,"MedDRA organ class: Nervous system disorders. Trial: A Study to Assess the Efficacy, Safety and Pharmacokinetics of Nusinersen (ISIS 396443) in. Treated arm."
