measurement_id,oligo_id,oligo_name,source_id,study_type,species,subject_class,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,dose_value,dose_unit,dose_regimen,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,effect_vs_control,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,event_cluster_id,source_ref,source_location,redistribution,notes
HYD-MSR-01042,HYD-OLG-0034,patisiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,2810,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""patisiran"" OR patient.drug.medicinalproduct:""ONPATTRO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01043,HYD-OLG-0050,vutrisiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,2536,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""vutrisiran"" OR patient.drug.medicinalproduct:""AMVUTTRA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01044,HYD-OLG-0022,givosiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,1462,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""givosiran"" OR patient.drug.medicinalproduct:""GIVLAARI"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01045,HYD-OLG-0027,lumasiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,364,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""lumasiran"" OR patient.drug.medicinalproduct:""OXLUMO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01046,HYD-OLG-0029,nedosiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,12,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""nedosiran"" OR patient.drug.medicinalproduct:""RIVFLOZA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01047,HYD-OLG-0025,inclisiran,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,7295,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""inclisiran"" OR patient.drug.medicinalproduct:""LEQVIO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01048,HYD-OLG-0049,volanesorsen,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,6,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""volanesorsen"" OR patient.drug.medicinalproduct:""WAYLIVRA"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01049,HYD-OLG-0028,mipomersen,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,subcutaneous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,260,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""mipomersen"" OR patient.drug.medicinalproduct:""KYNAMRO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01050,HYD-OLG-0036,pegaptanib,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravitreal,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,403,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""pegaptanib"" OR patient.drug.medicinalproduct:""MACUGEN"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01051,HYD-OLG-0013,defibrotide,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,3548,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""defibrotide"" OR patient.drug.medicinalproduct:""DEFITELIO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
HYD-MSR-01052,HYD-OLG-0024,imetelstat,FAERS_openFDA,pharmacovigilance,human,human_in_vivo,NOT_APPLICABLE,"FDA Adverse Event Reporting System, spontaneous reports",TRUE,NOT_REPORTED,all reports naming this drug,NOT_APPLICABLE,exposed,NOT_APPLICABLE,intravenous,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,B,csf_pressure,faers_reports_papilloedema,PAPILLOEDEMA,0,reports,FALSE,0,176,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,NOT_REPORTED,spontaneous_report,NOT_REPORTED,MedDRA preferred term as stored by FAERS,0,0 = no FAERS report for this drug carries this reaction term. Absence in a spontaneous system is weak evidence; see ascertainment_basis.,provisional,measured_null,"FAERS is a voluntary spontaneous-reporting system with no exposure denominator. n_at_risk is the drug's TOTAL FAERS report count, so n_affected/n_at_risk is a reporting proportion within that drug's own reports and is not an incidence. Absence of a term reflects reporting behaviour as much as clinical absence.",not_discussed,FAERS records no causality assessment. A report associates a drug with an event; it does not attribute one to the other.,csf_pressure_disturbance,NOT_APPLICABLE,"openFDA drug/event: search=patient.reaction.reactionmeddrapt.exact:""PAPILLOEDEMA"" count by drug; denominator search=(patient.drug.openfda.generic_name:""imetelstat"" OR patient.drug.medicinalproduct:""RYTELO"")",api.fda.gov/drug/event.json results[] bucket matching this drug name,public_domain,"openFDA API, retrieved 2026-08-29. Payloads committed under sources/raw/faers_*.json."
