measurement_id,oligo_id,study_type,species,system_model,tissue,delivery_method,dose_or_conc_value,dose_or_conc_unit,exposure_duration,readout_category,readout_name,readout_value,readout_unit,effect_direction,effect_vs_control,thrombocytopenia_grade,is_platelet_specific,subject_class,source_id,source_ref,source_table,redistribution,notes
TMSR057,TOLG007,in_vitro,human,washed_human_platelets,platelet,direct_addition,3,uM,10min,platelet_activation,PAC-1_binding,3.044,fold_change,increase,3.044x_stimulation_index_vs_vehicle,3,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 1C upper panel,cc_by,"SI mean+/-SD 3.044+/-0.407, n=3; within the single-digit uM clinical Cmax range cited in the Discussion;verified_against_source"
TMSR058,TOLG007,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,PAC-1_binding,4.362,fold_change,increase,4.362x_stimulation_index_vs_vehicle,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 1C upper panel,cc_by,"SI mean+/-SD 4.362+/-1.429, n=3; 10 uM sits just above the cited single-digit uM Cmax, i.e. clinically relevant but not sub-therapeutic;verified_against_source"
TMSR059,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,17.815,pct_binding,increase,vs ODN2395 non-PS 0.246pct; collagen-I 22kDa control 35.63pct,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2C + S1 File Fig2,cc_by,mean of 2 replicates (15.11-20.52);verified_against_source
TMSR060,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,0.1,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,4.134,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 4.134+/-0.174, n=3; binding already detectable well below clinical Cmax;verified_against_source"
TMSR061,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,0.3,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,7.664,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 7.664+/-0.539, n=3;verified_against_source"
TMSR062,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,1,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,10.283,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 10.283+/-1.185, n=3;verified_against_source"
TMSR063,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,3,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,16.202,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 16.202+/-1.834, n=3;verified_against_source"
TMSR064,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,20.056,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 20.056+/-3.013, n=3;verified_against_source"
TMSR065,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,30,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,23.212,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 23.212+/-3.632, n=3; supra-clinical concentration;verified_against_source"
TMSR066,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,100,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,23.545,pct_binding,increase,vs ODN2395 non-PS 0.246pct at 10 uM,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D,cc_by,"mean+/-SD 23.545+/-6.481, n=3; plateau of the binding curve;verified_against_source"
TMSR067,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,TBD,NA,10s_post_association_stability_point,platelet_binding,GPVI_binding_half_maximal_concentration,2,EC50_uM,increase,half-maximal GPVI binding,2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2D / Results 'GPVI protein binding',cc_by,Results: 'observed half maximal binding at a concentration around 2 uM ON'; within the single-digit uM clinical peak plasma range cited by the authors;verified_against_source
TMSR068,TOLG007,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,48.724,pct_heparin_max,increase,48.724pct_vs_18.005pct_at_0.001uM (assay floor),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 3C + S1 File Fig3,cc_by,"mean+/-SD 48.724+/-3.225, n=4; top tested conc;verified_against_source"
TMSR069,TOLG007,in_vitro,human,human_primary_bone_marrow_mononuclear_cells,bone_marrow,direct_addition,12.5,uM,5d,megakaryocyte,intracellular_ATP_MK1_megakaryocyte_lineage,0.563,uM_ATP,decrease,-16.6pct_vs_0uM_control(0.675uM_ATP),0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 4B right panel + S1 File Fig4,cc_by,"mean+/-SD 0.563+/-0.055, n=4, top tested conc; modest monotonic decline present in the S1 raw data but not considered significant by the authors;verified_against_source"
TMSR070,TOLG007,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,18.820,pct_binding,increase,vs ODN2395 non-PS 0.246pct (Fig 2B),1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5C + S1 File Fig5,cc_by,"mean of 2 replicates (13.56/24.08). S1 block rows 4-5 are mislabelled '(AC)9'/'(AC)10 LNA'; the six values pair as AC8/AC8-LNA, AC9/AC9-LNA, AC10/AC10-LNA, verified against the Fig 5C bar heights;verified_against_source"
TMSR071,TOLG007,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,27.622,pct_heparin_max,increase,27.622pct of maximal heparin binding (assay floor ~11pct at 0.001 uM),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5D + S1 File Fig5,cc_by,"mean+/-SD 27.622+/-3.349, n=4; top tested conc; separate experiment from Fig 3C;verified_against_source"
TMSR072,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,IL-8_release,13.26,fold_change,increase,13.26x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6A + S1 File Fig6,cc_by,"SI mean+/-SD 13.26+/-10.847, n=5;verified_against_source"
TMSR073,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,MCP-1_release,4.10,fold_change,increase,4.1x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6B + S1 File Fig6,cc_by,"SI mean+/-SD 4.10+/-1.751, n=5;verified_against_source"
TMSR074,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,0.3,uM,6h,immunogenicity,IL-8_release,1.6,fold_change,no_change,1.6x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6E + S1 File Fig6,cc_by,"SI mean+/-SD 1.6+/-0.4, n=3; Results: no effect up to 3 uM;verified_against_source"
TMSR075,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,1,uM,6h,immunogenicity,IL-8_release,1.533,fold_change,no_change,1.533x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6E + S1 File Fig6,cc_by,"SI mean+/-SD 1.533+/-0.115, n=3;verified_against_source"
TMSR076,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,3,uM,6h,immunogenicity,IL-8_release,1.867,fold_change,no_change,1.867x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6E + S1 File Fig6,cc_by,"SI mean+/-SD 1.867+/-0.208, n=3; highest inactive concentration;verified_against_source"
TMSR077,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,10,uM,6h,immunogenicity,IL-8_release,6.5,fold_change,increase,6.5x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6E + S1 File Fig6,cc_by,"SI mean+/-SD 6.5+/-2.987, n=3; Discussion: 10 uM is the lowest ON concentration triggering cytokine release;verified_against_source"
TMSR078,TOLG007,in_vitro,human,human_whole_blood,blood,direct_addition,30,uM,6h,immunogenicity,IL-8_release,14.133,fold_change,increase,14.133x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6E + S1 File Fig6,cc_by,"SI mean+/-SD 14.133+/-12.021, n=3; supra-clinical concentration;verified_against_source"
TMSR079,TOLG008,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,PAC-1_binding,1.149,MFI,no_change,0.92x_vs_negative_control(MFI_1.245); 93pct reduction vs the LNA-free parent ON,0,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5A + S1 File Fig5,cc_by,"mean+/-SD 1.149+/-0.835, n=5; 3 LNA per flank abolish activation;verified_against_source"
TMSR080,TOLG008,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,CD62P_P-selectin,2.991,MFI,no_change,1.04x_vs_negative_control(MFI_2.888); 68pct reduction vs the LNA-free parent ON,0,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5B + S1 File Fig5,cc_by,"mean+/-SD 2.991+/-0.433, n=5;verified_against_source"
TMSR081,TOLG008,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,1.415,pct_binding,no_change,92pct reduction vs the LNA-free parent ON (18.82pct),0,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5C + S1 File Fig5,cc_by,mean of 2 replicates (2.06/0.77); near assay baseline;verified_against_source
TMSR082,TOLG008,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,16.812,pct_heparin_max,increase,39pct reduction vs the LNA-free parent ON (27.622pct); near assay floor ~11pct,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5D + S1 File Fig5,cc_by,"mean+/-SD 16.812+/-0.557, n=4; strongly attenuated, minimal residual binding;verified_against_source"
TMSR083,TOLG008,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,IL-8_release,0.733,fold_change,no_change,0.733x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6A + S1 File Fig6,cc_by,"SI mean+/-SD 0.733+/-0.208, n=3; explicit zero row - LNA flanks abolish IL-8 release;verified_against_source"
TMSR084,TOLG008,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,MCP-1_release,0.867,fold_change,no_change,0.867x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6B + S1 File Fig6,cc_by,"SI mean+/-SD 0.867+/-0.058, n=3; explicit zero row;verified_against_source"
TMSR085,TOLG009,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,PAC-1_binding,17.556,MFI,increase,11.48x_vs_negative_control(MFI_1.529),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 1A + S1 File Fig1,cc_by,"mean+/-SD 17.556+/-3.458, n=5;verified_against_source"
TMSR086,TOLG009,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,CD62P_P-selectin,9.477,MFI,increase,3.36x_vs_negative_control(MFI_2.818),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 1B + S1 File Fig1,cc_by,"mean+/-SD 9.477+/-0.867, n=5;verified_against_source"
TMSR087,TOLG009,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,16.36,pct_binding,increase,vs ODN2395 non-PS 0.246pct; collagen-I 22kDa control 35.63pct,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 2C + S1 File Fig2,cc_by,mean of 2 replicates (12.40-20.32);verified_against_source
TMSR088,TOLG009,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,50.474,pct_heparin_max,increase,50.474pct_vs_18.519pct_at_0.001uM (assay floor),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 3C + S1 File Fig3,cc_by,"mean+/-SD 50.474+/-2.868, n=4; top tested conc;verified_against_source"
TMSR089,TOLG009,in_vitro,human,human_primary_bone_marrow_mononuclear_cells,bone_marrow,direct_addition,12.5,uM,5d,megakaryocyte,intracellular_ATP_MK1_megakaryocyte_lineage,0.568,uM_ATP,decrease,-21.2pct_vs_0uM_control(0.721uM_ATP),0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 4B right panel + S1 File Fig4,cc_by,"mean+/-SD 0.568+/-0.020, n=4, top tested conc; largest MK1 decline of the series, still reported as not significant;verified_against_source"
TMSR090,TOLG009,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,17.020,pct_binding,increase,vs ODN2395 non-PS 0.246pct (Fig 2B),1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5C + S1 File Fig5,cc_by,mean of 2 replicates (10.71/23.33); S1 row labelling corrected against the Fig 5C image;verified_against_source
TMSR091,TOLG009,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,28.723,pct_heparin_max,increase,28.723pct of maximal heparin binding (assay floor ~11pct at 0.001 uM),2,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5D + S1 File Fig5,cc_by,"mean+/-SD 28.723+/-5.133, n=4; top tested conc;verified_against_source"
TMSR092,TOLG009,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,IL-8_release,12.26,fold_change,increase,12.26x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6A + S1 File Fig6,cc_by,"SI mean+/-SD 12.26+/-9.213, n=5;verified_against_source"
TMSR093,TOLG009,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,MCP-1_release,4.44,fold_change,increase,4.44x_vs_PBS_control,1,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6B + S1 File Fig6,cc_by,"SI mean+/-SD 4.44+/-1.856, n=5;verified_against_source"
TMSR094,TOLG010,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,PAC-1_binding,1.307,MFI,no_change,1.05x_vs_negative_control(MFI_1.245); 93pct reduction vs the LNA-free parent ON,0,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5A + S1 File Fig5,cc_by,"mean+/-SD 1.307+/-0.941, n=5;verified_against_source"
TMSR095,TOLG010,in_vitro,human,washed_human_platelets,platelet,direct_addition,10,uM,10min,platelet_activation,CD62P_P-selectin,3.240,MFI,no_change,1.12x_vs_negative_control(MFI_2.888); 66pct reduction vs the LNA-free parent ON,0,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5B + S1 File Fig5,cc_by,"mean+/-SD 3.240+/-0.557, n=5;verified_against_source"
TMSR096,TOLG010,in_vitro,human,recombinant_human_GPVI_SPR_Biacore,NA,direct_addition,10,uM,10s_post_association_stability_point,platelet_binding,GPVI_binding,5.275,pct_binding,increase,69pct reduction vs the LNA-free parent ON (17.02pct),1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5C + S1 File Fig5,cc_by,"mean of 2 replicates (6.92/3.63); S1 row mislabelled '(AC)10 LNA', corrected against the Fig 5C image;verified_against_source"
TMSR097,TOLG010,in_vitro,human,recombinant_human_PF4_KKO_antibody_ELISA,NA,direct_addition,3,uM,overnight,platelet_binding,PF4_ON_complex_KKO_antibody_binding,17.780,pct_heparin_max,increase,38pct reduction vs the LNA-free parent ON (28.723pct); near assay floor ~11pct,1,TRUE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 5D + S1 File Fig5,cc_by,"mean+/-SD 17.780+/-0.566, n=4;verified_against_source"
TMSR098,TOLG010,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,IL-8_release,0.833,fold_change,no_change,0.833x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6A + S1 File Fig6,cc_by,"SI mean+/-SD 0.833+/-0.208, n=3; explicit zero row;verified_against_source"
TMSR099,TOLG010,in_vitro,human,human_whole_blood,blood,direct_addition,50,uM,6h,immunogenicity,MCP-1_release,1.0,fold_change,no_change,1.0x_vs_PBS_control,0,FALSE,human_in_vitro,workflow:PMC5673186; doi:10.1371/journal.pone.0187574,PMC5673186; doi:10.1371/journal.pone.0187574,Fig 6B + S1 File Fig6,cc_by,"SI mean+/-SD 1.0+/-0.265, n=3; explicit zero row;verified_against_source"
TMSR100,TOLG011,in_vitro,human,"gel_filtered_human_platelets (50 x 10^9/L, flow cytometry)",platelet,direct_addition,TBD,ug/mL,TBD,platelet_binding,PF4_binding_to_platelets,TBD,fold_change,increase,weakest/shortest construct in the length series; weaker effect requiring higher concentrations,1,TRUE,human_in_vitro,workflow:doi:10.1182/blood-2013-01-478966 (PMC3709655,doi:10.1182/blood-2013-01-478966 (PMC3709655 / PMID 23673861),Fig 3B,summary_stat,"Text: 'shorter constructs (10mer-single-stranded DNA; 21mer-hairpin RNA) showed a weaker effect and required higher concentrations'. Grade 1 (weak binding enhancement, high concentration only). Fold value not printed in the source."
TMSR101,TOLG012,in_vitro,human,"gel_filtered_human_platelets (50 x 10^9/L, flow cytometry)",platelet,direct_addition,320,ug/mL,TBD,platelet_binding,PF4_binding_to_platelets,3.57,fold_change,increase,"3.57x +/- 1.1 vs buffer baseline, but only at 320 ug/mL (heparin positive control 4.44x +/- 0.15)",1,TRUE,human_in_vitro,workflow:doi:10.1182/blood-2013-01-478966 (PMC3709655,doi:10.1182/blood-2013-01-478966 (PMC3709655 / PMID 23673861),Fig 4D,summary_stat,"Text: 'whereas the short 15mer-DNA thrombin aptamer enhanced PF4 binding only at very high concentrations (at 320 ug/mL: 3.57-fold increase +/-1.1; Figure 4D)'. n=3. Graded 1 EXPLICITLY on the concentration-relative-to-clinical-exposure rule: the fold increase is large but is seen only at 320 ug/mL, roughly 500x the concentration at which the 57mer/77mer act and far above any plausible therapeutic aptamer plasma level. Only the anti-PF4/antigenicity axis is captured here; the aptamer's on-target antithrombin anticoagulant pharmacology is intended mechanism, not toxicity, and is deliberately excluded."
